Image,Config,Format,Resolution,Mode,Network,Size_KB,Compress_ms,Network_ms,Decompress_ms,Total_ms,PSNR,SSIM,Peak_RAM_KB,CPU_Percent
4k.jpg,720p_webp_high,webp,720,high,Broadband_WiFi,431.576171875,341.58879999995406,77.43377685546875,67.81150000006164,486.83407685548445,34.89641036456854,0.9781734813501638,2700.09375,99.9
4k.jpg,720p_webp_high,webp,720,high,4G_Mobile,431.576171875,341.58879999995406,387.16888427734375,67.81150000006164,796.5691842773595,34.89641036456854,0.9781734813501638,2700.09375,99.9
4k.jpg,720p_webp_high,webp,720,high,IoT_Narrowband,431.576171875,341.58879999995406,6943.377685546875,67.81150000006164,7352.777985546891,34.89641036456854,0.9781734813501638,2700.09375,99.9
4k.jpg,1080p_jpg_fast,jpg,1080,fast,Broadband_WiFi,192.8857421875,25.235300000531424,40.138397216796875,28.27309999975114,93.64679721707944,23.035181609868197,0.7465765657391578,6075.09375,100.8
4k.jpg,1080p_jpg_fast,jpg,1080,fast,4G_Mobile,192.8857421875,25.235300000531424,200.69198608398438,28.27309999975114,254.20038608426694,23.035181609868197,0.7465765657391578,6075.09375,100.8
4k.jpg,1080p_jpg_fast,jpg,1080,fast,IoT_Narrowband,192.8857421875,25.235300000531424,3213.8397216796875,28.27309999975114,3267.34812167997,23.035181609868197,0.7465765657391578,6075.09375,100.8
4k.jpg,1080p_jpg_high,jpg,1080,high,Broadband_WiFi,1307.064453125,52.24209999960294,214.22882080078125,56.02840000028664,322.49932080067083,36.61586805501618,0.9801794330530963,6075.09375,99.7
4k.jpg,1080p_jpg_high,jpg,1080,high,4G_Mobile,1307.064453125,52.24209999960294,1071.1441040039062,56.02840000028664,1179.4146040037958,36.61586805501618,0.9801794330530963,6075.09375,99.7
4k.jpg,1080p_jpg_high,jpg,1080,high,IoT_Narrowband,1307.064453125,52.24209999960294,20622.882080078125,56.02840000028664,20731.152580078015,36.61586805501618,0.9801794330530963,6075.09375,99.7
4k.jpg,1080p_webp_fast,webp,1080,fast,Broadband_WiFi,380.828125,573.7188000002789,69.50439453125,77.61000000027707,720.8331945318059,29.15537408921573,0.9155985507726737,6075.09375,97.3
4k.jpg,1080p_webp_fast,webp,1080,fast,4G_Mobile,380.828125,573.7188000002789,347.52197265625,77.61000000027707,998.8507726568059,29.15537408921573,0.9155985507726737,6075.09375,97.3
4k.jpg,1080p_webp_fast,webp,1080,fast,IoT_Narrowband,380.828125,573.7188000002789,6150.439453125,77.61000000027707,6801.768253125556,29.15537408921573,0.9155985507726737,6075.09375,97.3
4k.jpg,1080p_webp_high,webp,1080,high,Broadband_WiFi,925.822265625,682.7121999995143,154.65972900390625,135.54740000017773,972.9193290035982,36.30757631340928,0.9803680740121289,6075.09375,97.7
4k.jpg,1080p_webp_high,webp,1080,high,4G_Mobile,925.822265625,682.7121999995143,773.2986450195312,135.54740000017773,1591.5582450192232,36.30757631340928,0.9803680740121289,6075.09375,97.7
4k.jpg,1080p_webp_high,webp,1080,high,IoT_Narrowband,925.822265625,682.7121999995143,14665.972900390625,135.54740000017773,15484.232500390317,36.30757631340928,0.9803680740121289,6075.09375,97.7
booktext.jpg,480p_jpg_fast,jpg,480,fast,Broadband_WiFi,15.642578125,3.315199999633478,12.44415283203125,3.3795999997892068,19.138952831453935,30.07841743043343,0.8893908123495192,900.09375,0.0
booktext.jpg,480p_jpg_fast,jpg,480,fast,4G_Mobile,15.642578125,3.315199999633478,62.22076416015626,3.3795999997892068,68.91556415957895,30.07841743043343,0.8893908123495192,900.09375,0.0
booktext.jpg,480p_jpg_fast,jpg,480,fast,IoT_Narrowband,15.642578125,3.315199999633478,444.415283203125,3.3795999997892068,451.1100832025477,30.07841743043343,0.8893908123495192,900.09375,0.0
booktext.jpg,480p_jpg_high,jpg,480,high,Broadband_WiFi,92.6376953125,4.110800000489689,24.474639892578125,4.999400000087917,33.58483989315574,41.49121505810227,0.9840910281512194,900.09375,0.0
booktext.jpg,480p_jpg_high,jpg,480,high,4G_Mobile,92.6376953125,4.110800000489689,122.37319946289062,4.999400000087917,131.48339946346823,41.49121505810227,0.9840910281512194,900.09375,0.0
booktext.jpg,480p_jpg_high,jpg,480,high,IoT_Narrowband,92.6376953125,4.110800000489689,1647.4639892578125,4.999400000087917,1656.57418925839,41.49121505810227,0.9840910281512194,900.09375,0.0
booktext.jpg,480p_webp_fast,webp,480,fast,Broadband_WiFi,16.42578125,48.92389999986335,12.5665283203125,4.842399999688496,66.33282831986433,34.28264879862209,0.9461967467999125,900.09375,99.7
booktext.jpg,480p_webp_fast,webp,480,fast,4G_Mobile,16.42578125,48.92389999986335,62.8326416015625,4.842399999688496,116.59894160111435,34.28264879862209,0.9461967467999125,900.09375,99.7
booktext.jpg,480p_webp_fast,webp,480,fast,IoT_Narrowband,16.42578125,48.92389999986335,456.65283203125,4.842399999688496,510.4191320308018,34.28264879862209,0.9461967467999125,900.09375,99.7
booktext.jpg,480p_webp_high,webp,480,high,Broadband_WiFi,44.62890625,110.54870000043593,16.973266601562504,13.70740000038495,141.22936660238338,40.59873209685283,0.9796430848860901,900.09375,71.7
booktext.jpg,480p_webp_high,webp,480,high,4G_Mobile,44.62890625,110.54870000043593,84.8663330078125,13.70740000038495,209.12243300863338,40.59873209685283,0.9796430848860901,900.09375,71.7
booktext.jpg,480p_webp_high,webp,480,high,IoT_Narrowband,44.62890625,110.54870000043593,897.32666015625,13.70740000038495,1021.5827601570709,40.59873209685283,0.9796430848860901,900.09375,71.7
booktext.jpg,720p_jpg_fast,jpg,720,fast,Broadband_WiFi,35.98046875,10.211200000412646,15.6219482421875,10.836899999958405,36.67004824255855,33.31238663273669,0.9353461943009251,2700.09375,0.0
booktext.jpg,720p_jpg_fast,jpg,720,fast,4G_Mobile,35.98046875,10.211200000412646,78.1097412109375,10.836899999958405,99.15784121130855,33.31238663273669,0.9353461943009251,2700.09375,0.0
booktext.jpg,720p_jpg_fast,jpg,720,fast,IoT_Narrowband,35.98046875,10.211200000412646,762.19482421875,10.836899999958405,783.242924219121,33.31238663273669,0.9353461943009251,2700.09375,0.0
booktext.jpg,720p_jpg_high,jpg,720,high,Broadband_WiFi,211.5048828125,17.199400000208698,43.047637939453125,22.693799999615294,82.94083793927712,43.112320558349396,0.9869891286344855,2700.09375,97.7
booktext.jpg,720p_jpg_high,jpg,720,high,4G_Mobile,211.5048828125,17.199400000208698,215.2381896972656,22.693799999615294,255.1313896970896,43.112320558349396,0.9869891286344855,2700.09375,97.7
booktext.jpg,720p_jpg_high,jpg,720,high,IoT_Narrowband,211.5048828125,17.199400000208698,3504.7637939453125,22.693799999615294,3544.6569939451365,43.112320558349396,0.9869891286344855,2700.09375,97.7
booktext.jpg,720p_webp_fast,webp,720,fast,Broadband_WiFi,30.046875,205.37919999969745,14.69482421875,17.81250000021828,237.88652421866573,36.17957707940268,0.9619895637123378,2700.09375,100.1
booktext.jpg,720p_webp_fast,webp,720,fast,4G_Mobile,30.046875,205.37919999969745,73.47412109375001,17.81250000021828,296.6658210936657,36.17957707940268,0.9619895637123378,2700.09375,100.1
booktext.jpg,720p_webp_fast,webp,720,fast,IoT_Narrowband,30.046875,205.37919999969745,669.482421875,17.81250000021828,892.6741218749157,36.17957707940268,0.9619895637123378,2700.09375,100.1
booktext.jpg,720p_webp_high,webp,720,high,Broadband_WiFi,89.908203125,308.56690000018716,24.04815673828125,27.13679999942542,359.75185673789383,41.78506010878773,0.9816708211845219,2700.09375,74.9
booktext.jpg,720p_webp_high,webp,720,high,4G_Mobile,89.908203125,308.56690000018716,120.24078369140625,27.13679999942542,455.94448369101883,41.78506010878773,0.9816708211845219,2700.09375,74.9
booktext.jpg,720p_webp_high,webp,720,high,IoT_Narrowband,89.908203125,308.56690000018716,1604.815673828125,27.13679999942542,1940.5193738277376,41.78506010878773,0.9816708211845219,2700.09375,74.9
booktext.jpg,1080p_jpg_fast,jpg,1080,fast,Broadband_WiFi,66.5859375,32.23100000013801,20.404052734375,25.450199999795586,78.0852527343086,35.32543481624086,0.9516286886253451,6075.09375,100.8
booktext.jpg,1080p_jpg_fast,jpg,1080,fast,4G_Mobile,66.5859375,32.23100000013801,102.020263671875,25.450199999795586,159.7014636718086,35.32543481624086,0.9516286886253451,6075.09375,100.8
booktext.jpg,1080p_jpg_fast,jpg,1080,fast,IoT_Narrowband,66.5859375,32.23100000013801,1240.4052734375,25.450199999795586,1298.0864734374336,35.32543481624086,0.9516286886253451,6075.09375,100.8
booktext.jpg,1080p_jpg_high,jpg,1080,high,Broadband_WiFi,398.0732421875,35.52810000019235,72.19894409179688,38.03960000004736,145.76664409203661,44.82358800450089,0.9890934561761601,6075.09375,100.8
booktext.jpg,1080p_jpg_high,jpg,1080,high,4G_Mobile,398.0732421875,35.52810000019235,360.9947204589843,38.03960000004736,434.56242045922403,44.82358800450089,0.9890934561761601,6075.09375,100.8
booktext.jpg,1080p_jpg_high,jpg,1080,high,IoT_Narrowband,398.0732421875,35.52810000019235,6419.8944091796875,38.03960000004736,6493.462109179927,44.82358800450089,0.9890934561761601,6075.09375,100.8
booktext.jpg,1080p_webp_fast,webp,1080,fast,Broadband_WiFi,45.25390625,503.6496000002444,17.0709228515625,43.713799999750336,564.4343228515572,37.34028032547404,0.9678975564816831,6075.09375,103.1
booktext.jpg,1080p_webp_fast,webp,1080,fast,4G_Mobile,45.25390625,503.6496000002444,85.3546142578125,43.713799999750336,632.7180142578072,37.34028032547404,0.9678975564816831,6075.09375,103.1
booktext.jpg,1080p_webp_fast,webp,1080,fast,IoT_Narrowband,45.25390625,503.6496000002444,907.09228515625,43.713799999750336,1454.4556851562447,37.34028032547404,0.9678975564816831,6075.09375,103.1
booktext.jpg,1080p_webp_high,webp,1080,high,Broadband_WiFi,151.484375,610.4054999996151,33.66943359375,60.29439999929309,704.3693335926582,42.941773545204484,0.9832839732615688,6075.09375,92.2
booktext.jpg,1080p_webp_high,webp,1080,high,4G_Mobile,151.484375,610.4054999996151,168.34716796875,60.29439999929309,839.0470679676582,42.941773545204484,0.9832839732615688,6075.09375,92.2
booktext.jpg,1080p_webp_high,webp,1080,high,IoT_Narrowband,151.484375,610.4054999996151,2566.943359375,60.29439999929309,3237.643259373908,42.941773545204484,0.9832839732615688,6075.09375,92.2
nighttown.jpg,480p_jpg_fast,jpg,480,fast,Broadband_WiFi,22.1162109375,4.934299999149516,13.455657958984375,4.98410000000149,23.37405795813538,23.093747027926476,0.751233518617937,900.09375,0.0
nighttown.jpg,480p_jpg_fast,jpg,480,fast,4G_Mobile,22.1162109375,4.934299999149516,67.27828979492188,4.98410000000149,77.19668979407288,23.093747027926476,0.751233518617937,900.09375,0.0
nighttown.jpg,480p_jpg_fast,jpg,480,fast,IoT_Narrowband,22.1162109375,4.934299999149516,545.5657958984375,4.98410000000149,555.4841958975885,23.093747027926476,0.751233518617937,900.09375,0.0
nighttown.jpg,480p_jpg_high,jpg,480,high,Broadband_WiFi,137.92578125,6.4753999995446065,31.550903320312496,6.247300000723044,44.27360332058015,30.099862069409507,0.9562402117040504,900.09375,0.0
nighttown.jpg,480p_jpg_high,jpg,480,high,4G_Mobile,137.92578125,6.4753999995446065,157.7545166015625,6.247300000723044,170.47721660183015,30.099862069409507,0.9562402117040504,900.09375,0.0
nighttown.jpg,480p_jpg_high,jpg,480,high,IoT_Narrowband,137.92578125,6.4753999995446065,2355.09033203125,6.247300000723044,2367.8130320315177,30.099862069409507,0.9562402117040504,900.09375,0.0
nighttown.jpg,480p_webp_fast,webp,480,fast,Broadband_WiFi,32.787109375,83.57900000009977,15.12298583984375,10.803199999827484,109.505185839771,27.108470676165123,0.9016006156210973,900.09375,84.0
nighttown.jpg,480p_webp_fast,webp,480,fast,4G_Mobile,32.787109375,83.57900000009977,75.61492919921875,10.803199999827484,169.997129199146,27.108470676165123,0.9016006156210973,900.09375,84.0
nighttown.jpg,480p_webp_fast,webp,480,fast,IoT_Narrowband,32.787109375,83.57900000009977,712.298583984375,10.803199999827484,806.6807839843023,27.108470676165123,0.9016006156210973,900.09375,84.0
nighttown.jpg,480p_webp_high,webp,480,high,Broadband_WiFi,80.7734375,97.18380000049365,22.620849609375,17.811600000641192,137.61624961050984,29.91630266097545,0.9476804898063941,900.09375,86.0
nighttown.jpg,480p_webp_high,webp,480,high,4G_Mobile,80.7734375,97.18380000049365,113.10424804687501,17.811600000641192,228.09964804800987,29.91630266097545,0.9476804898063941,900.09375,86.0
nighttown.jpg,480p_webp_high,webp,480,high,IoT_Narrowband,80.7734375,97.18380000049365,1462.0849609375,17.811600000641192,1577.0803609386348,29.91630266097545,0.9476804898063941,900.09375,86.0
nighttown.jpg,720p_jpg_fast,jpg,720,fast,Broadband_WiFi,57.435546875,12.596700000358396,18.97430419921875,13.718299999709416,45.28930419928656,24.428545353329277,0.768312493332779,2700.09375,0.0
nighttown.jpg,720p_jpg_fast,jpg,720,fast,4G_Mobile,57.435546875,12.596700000358396,94.87152099609375,13.718299999709416,121.18652099616156,24.428545353329277,0.768312493332779,2700.09375,0.0
nighttown.jpg,720p_jpg_fast,jpg,720,fast,IoT_Narrowband,57.435546875,12.596700000358396,1097.430419921875,13.718299999709416,1123.7454199219428,24.428545353329277,0.768312493332779,2700.09375,0.0
nighttown.jpg,720p_jpg_high,jpg,720,high,Broadband_WiFi,363.62890625,15.401800000290677,66.8170166015625,18.445300000166753,100.66411660201993,31.82147706761096,0.96285111546892,2700.09375,104.2
nighttown.jpg,720p_jpg_high,jpg,720,high,4G_Mobile,363.62890625,15.401800000290677,334.0850830078125,18.445300000166753,367.93218300826993,31.82147706761096,0.96285111546892,2700.09375,104.2
nighttown.jpg,720p_jpg_high,jpg,720,high,IoT_Narrowband,363.62890625,15.401800000290677,5881.70166015625,18.445300000166753,5915.548760156707,31.82147706761096,0.96285111546892,2700.09375,104.2
nighttown.jpg,720p_webp_fast,webp,720,fast,Broadband_WiFi,82.02734375,211.00549999937357,22.816772460937504,24.97159999984433,258.7938724601554,28.40829528693625,0.9064199964730718,2700.09375,92.8
nighttown.jpg,720p_webp_fast,webp,720,fast,4G_Mobile,82.02734375,211.00549999937357,114.0838623046875,24.97159999984433,350.0609623039054,28.40829528693625,0.9064199964730718,2700.09375,92.8
nighttown.jpg,720p_webp_fast,webp,720,fast,IoT_Narrowband,82.02734375,211.00549999937357,1481.67724609375,24.97159999984433,1717.654346092968,28.40829528693625,0.9064199964730718,2700.09375,92.8
nighttown.jpg,720p_webp_high,webp,720,high,Broadband_WiFi,208.9140625,287.9965000001903,42.64282226562501,37.14190000027884,367.7812222660941,31.633232963778806,0.9544190706658799,2700.09375,89.4
nighttown.jpg,720p_webp_high,webp,720,high,4G_Mobile,208.9140625,287.9965000001903,213.214111328125,37.14190000027884,538.3525113285941,31.633232963778806,0.9544190706658799,2700.09375,89.4
nighttown.jpg,720p_webp_high,webp,720,high,IoT_Narrowband,208.9140625,287.9965000001903,3464.2822265625,37.14190000027884,3789.420626562969,31.633232963778806,0.9544190706658799,2700.09375,89.4
nighttown.jpg,1080p_jpg_fast,jpg,1080,fast,Broadband_WiFi,116.7265625,26.59940000012284,28.238525390624996,21.834000000126252,76.67192539087408,25.61638118646095,0.7852275468353699,6075.09375,97.7
nighttown.jpg,1080p_jpg_fast,jpg,1080,fast,4G_Mobile,116.7265625,26.59940000012284,141.192626953125,21.834000000126252,189.6260269533741,25.61638118646095,0.7852275468353699,6075.09375,97.7
nighttown.jpg,1080p_jpg_fast,jpg,1080,fast,IoT_Narrowband,116.7265625,26.59940000012284,2023.8525390625002,21.834000000126252,2072.285939062749,25.61638118646095,0.7852275468353699,6075.09375,97.7
nighttown.jpg,1080p_jpg_high,jpg,1080,high,Broadband_WiFi,734.109375,30.822400000033667,124.70458984374999,38.39679999964574,193.9237898434294,33.80932686043249,0.9704798678759946,6075.09375,97.7
nighttown.jpg,1080p_jpg_high,jpg,1080,high,4G_Mobile,734.109375,30.822400000033667,623.5229492187501,38.39679999964574,692.7421492184295,33.80932686043249,0.9704798678759946,6075.09375,97.7
nighttown.jpg,1080p_jpg_high,jpg,1080,high,IoT_Narrowband,734.109375,30.822400000033667,11670.458984375,38.39679999964574,11739.67818437468,33.80932686043249,0.9704798678759946,6075.09375,97.7
nighttown.jpg,1080p_webp_fast,webp,1080,fast,Broadband_WiFi,155.78125,436.2727999996423,34.3408203125,42.345900000327674,512.95952031247,29.611390311934862,0.9127925749987239,6075.09375,96.5
nighttown.jpg,1080p_webp_fast,webp,1080,fast,4G_Mobile,155.78125,436.2727999996423,171.7041015625,42.345900000327674,650.32280156247,29.611390311934862,0.9127925749987239,6075.09375,96.5
nighttown.jpg,1080p_webp_fast,webp,1080,fast,IoT_Narrowband,155.78125,436.2727999996423,2634.08203125,42.345900000327674,3112.70073124997,29.611390311934862,0.9127925749987239,6075.09375,96.5
nighttown.jpg,1080p_webp_high,webp,1080,high,Broadband_WiFi,414.384765625,589.2288000004555,74.74761962890625,92.91949999987992,756.8959196292417,33.585903217477316,0.9619390205530408,6075.09375,102.7
nighttown.jpg,1080p_webp_high,webp,1080,high,4G_Mobile,414.384765625,589.2288000004555,373.73809814453125,92.91949999987992,1055.8863981448667,33.585903217477316,0.9619390205530408,6075.09375,102.7
nighttown.jpg,1080p_webp_high,webp,1080,high,IoT_Narrowband,414.384765625,589.2288000004555,6674.761962890625,92.91949999987992,7356.91026289096,33.585903217477316,0.9619390205530408,6075.09375,102.7
portrait.jpg,480p_jpg_fast,jpg,480,fast,Broadband_WiFi,23.046875,4.068800000823103,13.60107421875,6.222300000445102,23.89217422001821,27.26477365220239,0.8087071434297517,900.09375,0.0
portrait.jpg,480p_jpg_fast,jpg,480,fast,4G_Mobile,23.046875,4.068800000823103,68.00537109375,6.222300000445102,78.2964710950182,27.26477365220239,0.8087071434297517,900.09375,0.0
portrait.jpg,480p_jpg_fast,jpg,480,fast,IoT_Narrowband,23.046875,4.068800000823103,560.107421875,6.222300000445102,570.3985218762682,27.26477365220239,0.8087071434297517,900.09375,0.0
portrait.jpg,480p_jpg_high,jpg,480,high,Broadband_WiFi,165.0390625,6.873299999824667,35.787353515625,7.177700000283949,49.838353515733615,37.48122982322593,0.9699539625611253,900.09375,0.0
portrait.jpg,480p_jpg_high,jpg,480,high,4G_Mobile,165.0390625,6.873299999824667,178.936767578125,7.177700000283949,192.98776757823362,37.48122982322593,0.9699539625611253,900.09375,0.0
portrait.jpg,480p_jpg_high,jpg,480,high,IoT_Narrowband,165.0390625,6.873299999824667,2778.7353515625,7.177700000283949,2792.7863515626086,37.48122982322593,0.9699539625611253,900.09375,0.0
portrait.jpg,480p_webp_fast,webp,480,fast,Broadband_WiFi,33.376953125,113.917799999399,15.21514892578125,10.947699999633187,140.08064892481343,30.09666044189106,0.8836590519816081,900.09375,99.4
portrait.jpg,480p_webp_fast,webp,480,fast,4G_Mobile,33.376953125,113.917799999399,76.07574462890626,10.947699999633187,200.94124462793843,30.09666044189106,0.8836590519816081,900.09375,99.4
portrait.jpg,480p_webp_fast,webp,480,fast,IoT_Narrowband,33.376953125,113.917799999399,721.514892578125,10.947699999633187,846.3803925771572,30.09666044189106,0.8836590519816081,900.09375,99.4
portrait.jpg,480p_webp_high,webp,480,high,Broadband_WiFi,109.826171875,120.6769999998869,27.16033935546875,19.84370000081981,167.68103935617546,37.026558350452596,0.9691662201884181,900.09375,87.5
portrait.jpg,480p_webp_high,webp,480,high,4G_Mobile,109.826171875,120.6769999998869,135.80169677734378,19.84370000081981,276.32239677805046,37.026558350452596,0.9691662201884181,900.09375,87.5
portrait.jpg,480p_webp_high,webp,480,high,IoT_Narrowband,109.826171875,120.6769999998869,1916.033935546875,19.84370000081981,2056.5546355475817,37.026558350452596,0.9691662201884181,900.09375,87.5
portrait.jpg,720p_jpg_fast,jpg,720,fast,Broadband_WiFi,56.4326171875,6.913400000485126,18.817596435546875,7.784000000356173,33.514996436388174,29.27836690544503,0.8326081979631698,2700.09375,0.0
